"fullname","num_unique_author_inblock","num_citaion_in_block","block_size","is_top100_chinese_name"
"mohammad, eslami",5,88,17.6,0
"mohammad, rafiee",4,110,27.5,0
"kamal, shah",3,76,25.333333333333332,0
"lucas, fernandes",3,15,5,0
"daniel, schwartz",3,251,83.66666666666667,0
"rachel, leonard",3,10,3.3333333333333335,0
"abdalla, abdalla",3,24,8,0
"peter, wells",3,84,28,0
"anil, singh",6,51,8.5,0
"ashok, pandey",3,574,191.33333333333334,0
"gabriel, silva",4,18,4.5,0
"ji-hwan, kim",3,36,12,0
"andrey, gusev",4,19,4.75,0
"josé, santos",6,42,7,0
"hyun-soo, kim",3,16,5.333333333333333,0
"syed, raza",3,10,3.3333333333333335,0
"james, owen",3,55,18.333333333333332,0
"prasenjit, dey",3,9,3,0
"gregory, lewis",3,76,25.333333333333332,0
"anne, white",3,146,48.666666666666664,0
"andrea, galli",4,114,28.5,0
"robert, miller",10,182,18.2,0
"paulo, nogueira",3,41,13.666666666666666,0
"roger, smith",7,440,62.857142857142854,0
"robert, wagner",3,23,7.666666666666667,0
"paul, murphy",3,80,26.666666666666668,0
"james, reid",4,40,10,0
"miguel, castillo",3,32,10.666666666666666,0
"francesco, ricci",3,149,49.666666666666664,0
"ahmet, ozer",3,46,15.333333333333334,0
"gulshan, kumar",6,85,14.166666666666666,0
"ghada, hassan",3,57,19,0
"robert, karlsson",3,57,19,0
"edi, kurniawan",3,43,14.333333333333334,0
"nisha, singh",4,49,12.25,0
"jacob, turner",4,16,4,0
"robert, field",3,78,26,0
"lin, jing",3,63,21,0
"john, campbell",3,60,20,0
"sergey, orlov",3,87,29,0
"tao, zeng",4,61,15.25,0
"sergey, ivanov",13,147,11.307692307692308,0
"matthew, drake",3,40,13.333333333333334,0
"tim, moore",4,88,22,0
"thomas, smith",11,358,32.54545454545455,0
"shahid, bashir",3,24,8,0
"tao, geng",3,16,5.333333333333333,0
"manish, patel",5,48,9.6,0
"sangwoo, lee",3,45,15,0
"joseph, young",4,15,3.75,0
"vinicius, barros",3,47,15.666666666666666,0
"ahmed, mohamed",15,313,20.866666666666667,0
"michael, brennan",3,26,8.666666666666666,0
"min kyu, kim",4,19,4.75,0
"francesco, sica",3,22,7.333333333333333,0
"luis, costa",4,116,29,0
"oleg, fedorov",3,67,22.333333333333332,0
"timothy, lee",6,373,62.166666666666664,0
"rafal, mazur",3,31,10.333333333333334,0
"xin, hong",4,52,13,0
"mahendra, patil",3,15,5,0
"avinash, mishra",3,97,32.333333333333336,0
"steven, hancock",3,41,13.666666666666666,0
"ian, simpson",4,53,13.25,0
"anna, taylor",4,41,10.25,0
"david, ferreira",3,63,21,0
"nuno, dias",3,26,8.666666666666666,0
"andrew, jordan",3,99,33,0
"alok, kumar",14,176,12.571428571428571,0
"david, ward",4,29,7.25,0
"marcos, santos",3,47,15.666666666666666,0
"vítor, pereira",3,20,6.666666666666667,0
"akash, patel",3,19,6.333333333333333,0
"rafael, borges",4,35,8.75,0
"andrew, cooper",7,119,17,0
"james, sherwood",3,31,10.333333333333334,0
"sean, kennedy",3,27,9,0
"natalia, orlova",3,17,5.666666666666667,0
"aaron, wong",4,57,14.25,0
"peter, johnson",11,299,27.181818181818183,0
"laura, king",3,8,2.6666666666666665,0
"matteo, rossi",4,39,9.75,0
"paul, thompson",6,50,8.333333333333334,0
"simon, müller",5,18,3.6,0
"carlos, alves",4,92,23,0
"paul, brennan",3,43,14.333333333333334,0
"márcio, martins",3,8,2.6666666666666665,0
"vitor, gomes",4,22,5.5,0
"paul, cleary",3,272,90.66666666666667,0
"nicholas, scott",4,104,26,0
"scott, young",3,42,14,0
"muhammad, bilal",11,345,31.363636363636363,0
"prabhat, kumar",6,26,4.333333333333333,0
"benjamin, jacobs",3,30,10,0
"lucas, rodrigues",4,55,13.75,0
"luciana, alves",3,38,12.666666666666666,0
"sonu, kumar",3,43,14.333333333333334,0
"peter, chung",3,195,65,0
"matthew, adams",5,44,8.8,0
"divya, gupta",4,21,5.25,0
"william, young",7,85,12.142857142857142,0
"josé, morais",4,126,31.5,0
"xavier, font",3,208,69.33333333333333,0
"matthew, baker",6,100,16.666666666666668,0
"roberto, silva",6,105,17.5,0
"david, cook",10,235,23.5,0
"andrew, doyle",3,15,5,0
"javier, ruiz",3,44,14.666666666666666,0
"andrea, bonetti",3,72,24,0
"andrew, evans",3,23,7.666666666666667,0
"andrey, bogdanov",3,125,41.666666666666664,0
"valentina, serra",3,63,21,0
"ji-young, lee",4,50,12.5,0
"ahmed, samy",5,42,8.4,0
"vivek, kumar",16,194,12.125,0
"brian, mitchell",4,65,16.25,0
"joana, dias",3,13,4.333333333333333,0
"ali, durmus",3,61,20.333333333333332,0
"akira, yamamoto",4,43,10.75,0
"nathan, hall",3,68,22.666666666666668,0
"taeyong, kim",3,27,9,0
"felipe, rocha",3,11,3.6666666666666665,0
"thomas, davidson",3,107,35.666666666666664,0
"rita, pinto",3,21,7,0
"alireza, sadeghi",4,31,7.75,0
"michael, griffin",3,116,38.666666666666664,0
"sebastian, wolf",6,85,14.166666666666666,0
"jonathan, mason",3,15,5,0
"ali, heidari",4,17,4.25,0
"sergey, gavrilov",3,197,65.66666666666667,0
"miguel, garcia",3,25,8.333333333333334,0
"sajjad, ahmad",4,190,47.5,0
"julie, mcdonald",3,26,8.666666666666666,0
"youngsoo, kim",3,97,32.333333333333336,0
"yuya, tanaka",3,53,17.666666666666668,0
"varun, singh",3,21,7,0
"ana, santos",7,164,23.428571428571427,0
"maria, ribeiro",3,85,28.333333333333332,0
"tran, nguyen",3,7,2.3333333333333335,0
"susana, silva",9,174,19.333333333333332,0
"andrew, parker",6,134,22.333333333333332,0
"michelle, wong",5,15,3,0
"muhammad, taufik",4,30,7.5,0
"mohammed, ismail",4,65,16.25,0
"bruno, almeida",3,20,6.666666666666667,0
"sarah, spencer",5,98,19.6,0
"thomas, price",3,163,54.333333333333336,0
"jason, hall",3,12,4,0
"hien, nguyen",3,61,20.333333333333332,0
"alexander, titov",4,142,35.5,0
"marc, schneider",4,139,34.75,0
"luke, evans",3,25,8.333333333333334,0
"david, harrison",9,420,46.666666666666664,0
"virender, singh",3,24,8,0
"neha, sharma",8,45,5.625,0
"prabhakar, singh",4,63,15.75,0
"chao, kang",3,34,11.333333333333334,0
"alexey, akimov",4,167,41.75,0
"paula, freire",3,33,11,0
"joshua, wood",3,17,5.666666666666667,0
"catarina, santos",7,63,9,0
"thomas, phillips",5,50,10,0
"arif, khan",4,52,13,0
"christian, simon",3,39,13,0
"jessica, smith",7,77,11,0
"chang won, lee",3,55,18.333333333333332,0
"masaki, yamamoto",3,26,8.666666666666666,0
"ewa, siedlecka",3,39,13,0
"nilanjan, roy",3,16,5.333333333333333,0
"matthew, ware",3,22,7.333333333333333,0
"tae hwan, kim",3,10,3.3333333333333335,0
"joão, araújo",3,12,4,0
"roberto, pinto",3,55,18.333333333333332,0
"jiho, lee",4,14,3.5,0
"sourav, banerjee",3,105,35,0
"sarah, fisher",3,48,16,0
"simon, dixon",3,106,35.333333333333336,0
"akira, nakamura",3,150,50,0
"joshua, miller",4,58,14.5,0
"muhammad, zubair",10,114,11.4,0
"rebecca, wilson",4,30,7.5,0
"aaron, maxwell",3,20,6.666666666666667,0
"mariia, ivanova",3,19,6.333333333333333,0
"jinsoo, park",4,9,2.25,0
"ana, fernandes",12,313,26.083333333333332,0
"francesco, rizzo",3,68,22.666666666666668,0
"luis, saraiva",3,35,11.666666666666666,0
"andreas, larsson",3,21,7,0
"andrew, lawrence",3,42,14,0
"carlos, molina",3,14,4.666666666666667,0
"olga, zakharova",6,94,15.666666666666666,0
"guilherme, ramos",3,13,4.333333333333333,0
"ahmed, ghoneim",3,65,21.666666666666668,0
"jong-hoon, kim",3,29,9.666666666666666,0
"paul, martin",9,319,35.44444444444444,0
"alexey, makarov",3,39,13,0
"andrew, hall",6,77,12.833333333333334,0
"maria, sokolova",3,12,4,0
"pablo, ortiz",3,96,32,0
"shahid, khan",4,104,26,0
"bruno, pereira",3,17,5.666666666666667,0
"himanshu, joshi",3,29,9.666666666666666,0
"lisa, brown",3,77,25.666666666666668,0
"marcin, nowak",3,89,29.666666666666668,0
"andrew, nixon",3,35,11.666666666666666,0
"hossein, sadeghi",4,61,15.25,0
"victor, gonzalez",3,35,11.666666666666666,0
"minh, tran",7,49,7,0
"michael, gray",4,49,12.25,0
"junho, park",3,24,8,0
"paul, bates",3,51,17,0
"hiroshi, tamura",3,240,80,0
"paulo, almeida",8,95,11.875,0
"martin, frank",4,153,38.25,0
"andrew, jackson",8,217,27.125,0
"peter, harrison",9,353,39.22222222222222,0
"michael, turner",3,26,8.666666666666666,0
"rebecca, walker",4,12,3,0
"abdul, karim",3,19,6.333333333333333,0
"irfan, rashid",3,64,21.333333333333332,0
"akhtar, rasool",3,24,8,0
"qingfeng, guan",3,65,21.666666666666668,0
"mathew, smith",3,18,6,0
"nathan, smith",3,56,18.666666666666668,0
"jose, ruiz",3,14,4.666666666666667,0
"david, woods",4,111,27.75,0
"ken-ichi, inoue",3,80,26.666666666666668,0
"isabel, ferreira",7,412,58.857142857142854,0
"yang, ming",3,22,7.333333333333333,0
"jonathan, cohen",7,61,8.714285714285714,0
"guilherme, costa",4,23,5.75,0
"sarah, jackson",4,107,26.75,0
"mohammad, salehi",6,63,10.5,0
"navin, kumar",7,94,13.428571428571429,0
"rajesh, verma",3,25,8.333333333333334,0
"john, cooper",3,180,60,0
"vijay, yadav",3,8,2.6666666666666665,0
"andrew, hoffman",3,65,21.666666666666668,0
"duc minh, nguyen",3,13,4.333333333333333,0
"hassan, ali",4,14,3.5,0
"simon, brown",4,109,27.25,0
"simone, ferrari",4,98,24.5,0
"toru, takahashi",3,27,9,0
"james, austin",3,89,29.666666666666668,0
"david, cohen",6,255,42.5,0
"aline, oliveira",4,35,8.75,0
"rafael, silva",8,96,12,0
"philip, brown",6,88,14.666666666666666,0
"luis, rodrigues",5,55,11,0
"daniel, griffin",3,36,12,0
"matthias, walter",3,45,15,0
"maxim, petrov",3,14,4.666666666666667,0
"sangil, kim",3,12,4,0
"michael, harris",5,35,7,0
"sungwoo, park",4,26,6.5,0
"patricia, cho",3,11,3.6666666666666665,0
"paulo, pereira",11,267,24.272727272727273,0
"craig, smith",7,202,28.857142857142858,0
"matthew, mason",5,75,15,0
"simon, hart",3,90,30,0
"sanghyun, kim",3,19,6.333333333333333,0
"james, oliver",4,84,21,0
"kevin, kuo",3,38,12.666666666666666,0
"jennifer, carter",5,76,15.2,0
"rajib, majumder",3,33,11,0
"richard, taylor",8,264,33,0
"natalia, petrova",3,16,5.333333333333333,0
"luis, almeida",4,202,50.5,0
"sean, ryan",3,97,32.333333333333336,0
"daniel, jones",10,244,24.4,0
"paul, byrne",3,22,7.333333333333333,0
"caitlin, murphy",4,24,6,0
"gustavo, souza",4,43,10.75,0
"sung-soo, kim",4,146,36.5,0
"daisuke, suzuki",3,85,28.333333333333332,0
"ahmad, yani",3,19,6.333333333333333,0
"luis, leon",3,65,21.666666666666668,0
"james, graham",5,113,22.6,0
"rodrigo, salazar",3,45,15,0
"joana, vieira",4,67,16.75,0
"anand, raj",3,11,3.6666666666666665,0
"pooja, shah",3,19,6.333333333333333,0
"jordan, miller",3,103,34.333333333333336,0
"cassandra, smith",4,80,20,0
"david, hess",4,33,8.25,0
"filipe, silva",4,258,64.5,0
"robert, knight",5,31,6.2,0
"aline, silva",4,14,3.5,0
"rodrigo, guerra",6,45,7.5,0
"william, rice",3,65,21.666666666666668,0
"rachel, baker",4,55,13.75,0
"hansol, kim",3,6,2,0
"vikas, sharma",13,95,7.3076923076923075,0
"santosh, aryal",3,83,27.666666666666668,0
"gareth, davies",5,73,14.6,0
"john, wilkinson",4,37,9.25,0
"seung jae, lee",5,48,9.6,0
"thomas, olsen",3,63,21,0
"william, lee",5,100,20,0
"joão, almeida",8,52,6.5,0
"jesse, smith",4,19,4.75,0
"yuki, ueda",3,14,4.666666666666667,0
"saptarshi, ghosh",4,26,6.5,0
"eric, patterson",3,56,18.666666666666668,0
"pankaj, yadav",3,25,8.333333333333334,0
"rakesh, sinha",4,31,7.75,0
"michael, wong",6,46,7.666666666666667,0
"filipa, ribeiro",3,20,6.666666666666667,0
"martin, wagner",6,179,29.833333333333332,0
"jintae, kim",3,173,57.666666666666664,0
"laura, gil",3,23,7.666666666666667,0
"david, johnson",8,191,23.875,0
"rebecca, grant",3,33,11,0
"andrey, solovyev",3,85,28.333333333333332,0
"ali, mirzaei",3,34,11.333333333333334,0
"arpita, roy",3,20,6.666666666666667,0
"tiago, lopes",5,13,2.6,0
"eric, swanson",3,116,38.666666666666664,0
"fiona, mcdonald",4,63,15.75,0
"david, elliott",4,203,50.75,0
"shuhei, yoshida",3,22,7.333333333333333,0
"carlos, ochoa",4,22,5.5,0
"linh, nguyen",7,60,8.571428571428571,0
"paul, roberts",3,23,7.666666666666667,0
"chiara, molinari",3,38,12.666666666666666,0
"stefan, siebert",4,180,45,0
"sumit, gupta",3,115,38.333333333333336,0
"satoshi, nakano",3,56,18.666666666666668,0
"ian, foster",3,163,54.333333333333336,0
"santosh, khanal",3,29,9.666666666666666,0
"mark, foster",3,136,45.333333333333336,0
"paul, drake",3,56,18.666666666666668,0
"andrew, smith",33,647,19.606060606060606,0
"mark, anderson",5,37,7.4,0
"sumit, das",3,35,11.666666666666666,0
"david, murphy",6,260,43.333333333333336,0
"mark, chapman",3,109,36.333333333333336,0
"remya, nair",3,10,3.3333333333333335,0
"yusuke, watanabe",3,11,3.6666666666666665,0
"reza, zamani",3,61,20.333333333333332,0
"muhammad, azam",3,49,16.333333333333332,0
"john, williamson",3,48,16,0
"samuel, murphy",4,47,11.75,0
"thomas, ward",7,288,41.142857142857146,0
"robert, weiss",3,21,7,0
"david, turner",8,449,56.125,0
"sara, morais",4,34,8.5,0
"michael, jensen",5,111,22.2,0
"pavel, nikitin",5,84,16.8,0
"javier, moreno",4,93,23.25,0
"robert, bennett",3,117,39,0
"carlos, fonseca",4,269,67.25,0
"robert, mullins",3,170,56.666666666666664,0
"nicholas, white",3,18,6,0
"ana, lourenco",3,60,20,0
"manuel, vieira",4,127,31.75,0
"amy, whitehead",3,55,18.333333333333332,0
"christine, brown",3,85,28.333333333333332,0
"joão, pereira",13,107,8.23076923076923,0
"sung, kim",4,119,29.75,0
"ravinder, singh",3,30,10,0
"peter, cook",6,180,30,0
"michael, fry",3,76,25.333333333333332,0
"ahmad, faizal",3,19,6.333333333333333,0
"joo yong, lee",3,136,45.333333333333336,0
"jerry, lee",3,52,17.333333333333332,0
"robin, wilson",3,50,16.666666666666668,0
"hussein, hussein",5,46,9.2,0
"jorge, ribeiro",3,54,18,0
"rui, leite",3,13,4.333333333333333,0
"bruno, araújo",3,36,12,0
"michael, thomas",9,53,5.888888888888889,0
"frank, schubert",3,44,14.666666666666666,0
"thomas, poulsen",3,56,18.666666666666668,0
"satoshi, tanaka",8,139,17.375,0
"david, booth",4,239,59.75,0
"sunil, singh",4,29,7.25,0
"arnab, de",4,14,3.5,0
"mark, henderson",5,56,11.2,0
"leonardo, souza",5,32,6.4,0
"nuno, fernandes",3,42,14,0
"eunyoung, choi",3,25,8.333333333333334,0
"thomas, evans",5,66,13.2,0
"akhil, gupta",3,31,10.333333333333334,0
"ronald, smith",3,21,7,0
"piotr, borkowski",4,51,12.75,0
"jonathan, bell",4,13,3.25,0
"andrew, harvey",3,35,11.666666666666666,0
"yu, takahashi",3,36,12,0
"sumit, ghosh",5,49,9.8,0
"claire, smith",3,37,12.333333333333334,0
"min woo, kim",4,26,6.5,0
"ali, sadeghi",5,70,14,0
"vahid, hosseini",5,48,9.6,0
"amjad, ali",8,32,4,0
"david, allan",3,120,40,0
"adam, davis",3,125,41.666666666666664,0
"yuri, costa",3,51,17,0
"pedro, carvalho",10,287,28.7,0
"adriana, santos",3,9,3,0
"diego, morales",3,37,12.333333333333334,0
"carla, pereira",6,61,10.166666666666666,0
"sudipta, das",8,110,13.75,0
"nhan, tran",5,24,4.8,0
"john, klein",5,46,9.2,0
"syed, islam",3,10,3.3333333333333335,0
"chiara, bocci",3,20,6.666666666666667,0
"thomas, walsh",3,12,4,0
"donald, brown",6,56,9.333333333333334,0
"kyung hoon, kim",3,82,27.333333333333332,0
"rohit, singh",5,38,7.6,0
"felipe, oliveira",3,8,2.6666666666666665,0
"mikhail, semenov",4,37,9.25,0
"sri, hartini",4,35,8.75,0
"iván, lópez",3,43,14.333333333333334,0
"nicholas, west",3,70,23.333333333333332,0
"john, butler",4,69,17.25,0
"kwangmin, kim",4,51,12.75,0
"dong hwan, kim",5,32,6.4,0
"arun, das",4,63,15.75,0
"wendy, moore",3,56,18.666666666666668,0
"nicole, martinez",3,36,12,0
"ahmed, elsayed",6,45,7.5,0
"ahmed, hamza",3,88,29.333333333333332,0
"jessica, miller",5,15,3,0
"laura, rosen",4,38,9.5,0
"mazhar, ali",3,23,7.666666666666667,0
"hassan, hassan",4,96,24,0
"thomas, cooper",3,16,5.333333333333333,0
"ana paula, silva",5,58,11.6,0
"suman, chowdhury",3,22,7.333333333333333,0
"daniel, wilson",8,247,30.875,0
"stephanie, brown",5,20,4,0
"robert, duncan",4,56,14,0
"chandni, patel",3,7,2.3333333333333335,0
"roman, novikov",3,91,30.333333333333332,0
"tom, williams",3,12,4,0
"sanghoon, lee",8,267,33.375,0
"fabio, gomes",5,51,10.2,0
"david, houghton",3,24,8,0
"paul, reynolds",5,112,22.4,0
"atul, singh",4,27,6.75,0
"michael, baldwin",3,55,18.333333333333332,0
"rebecca, scott",3,24,8,0
"brian, page",3,17,5.666666666666667,0
"daniel, perez",4,210,52.5,0
"mahfud, mahfud",3,59,19.666666666666668,0
"mahmudul, hasan",8,53,6.625,0
"stephen, fleming",3,71,23.666666666666668,0
"min-soo, kim",6,110,18.333333333333332,0
"ian, thompson",4,16,4,0
"hoa, nguyen",7,56,8,0
"alan, myers",3,104,34.666666666666664,0
"carla, cunha",3,43,14.333333333333334,0
"scott, jackson",3,16,5.333333333333333,0
"graeme, smith",3,73,24.333333333333332,0
"alberto, ruiz",3,33,11,0
"ana, ribeiro",7,137,19.571428571428573,0
"muhammad, tayyab",3,17,5.666666666666667,0
"david, weiss",4,75,18.75,0
"michael, carter",3,66,22,0
"fatih, yilmaz",3,34,11.333333333333334,0
"stephen, andrews",4,24,6,0
"timothy, murphy",5,349,69.8,0
"david, stewart",4,49,12.25,0
"sung hoon, kim",3,47,15.666666666666666,0
"joana, cabral",4,50,12.5,0
"david, campos",3,67,22.333333333333332,0
"fernanda, santos",3,19,6.333333333333333,0
"andré, vicente",3,45,15,0
"mehdi, sadeghi",4,24,6,0
"parth, shah",4,42,10.5,0
"praveen, malik",3,58,19.333333333333332,0
"mukesh, gupta",4,109,27.25,0
"luís, alves",4,148,37,0
"wasim, ahmad",4,85,21.25,0
"andrew, phillips",8,195,24.375,0
"adnan, khan",12,118,9.833333333333334,0
"tamer, mansour",3,38,12.666666666666666,0
"andrew, bell",5,138,27.6,0
"michael, rogers",4,58,14.5,0
"patrick, martin",4,65,16.25,0
"michael, roth",4,229,57.25,0
"luis, santos",10,169,16.9,0
"michael, roach",5,78,15.6,0
"vishal, patel",4,73,18.25,0
"brian, smith",10,353,35.3,0
"rahul, singh",8,68,8.5,0
"fábio, oliveira",4,19,4.75,0
"alexey, bogdanov",3,25,8.333333333333334,0
"hyunwoo, kim",5,43,8.6,0
"sofia, ribeiro",6,72,12,0
"stuart, newman",3,37,12.333333333333334,0
"thomas, hall",3,55,18.333333333333332,0
"gabor, kovacs",3,64,21.333333333333332,0
"pedro, amorim",4,66,16.5,0
"andre, vieira",3,81,27,0
"ann, green",3,30,10,0
"jennifer, wong",4,11,2.75,0
"thomas, parker",3,44,14.666666666666666,0
"luis, rocha",5,90,18,0
"robert, hamilton",3,48,16,0
"muhammad, farooq",11,103,9.363636363636363,0
"carmen, pérez",3,57,19,0
"david, paul",3,24,8,0
"jaemin, lee",5,110,22,0
"marija, milic",4,28,7,0
"van, nguyen",3,13,4.333333333333333,0
"ricardo, costa",8,63,7.875,0
"anurag, singh",7,44,6.285714285714286,0
"juliana, santos",3,29,9.666666666666666,0
"matthew, bolton",3,27,9,0
"joohyung, lee",5,50,10,0
"angela, lee",4,24,6,0
"brian, cummings",3,115,38.333333333333336,0
"marta, costa",3,44,14.666666666666666,0
"matthew, rees",3,16,5.333333333333333,0
"ryan, bell",4,23,5.75,0
"michael, price",3,25,8.333333333333334,0
"atanu, das",3,54,18,0
"alexandr, pavlov",3,7,2.3333333333333335,0
"mariana, almeida",3,50,16.666666666666668,0
"petr, dvořák",3,21,7,0
"souvik, roy",3,10,3.3333333333333335,0
"eunyoung, kim",3,65,21.666666666666668,0
"sarah, kelly",4,53,13.25,0
"paulo, teixeira",5,59,11.8,0
"santiago, torres",3,53,17.666666666666668,0
"changhee, kim",3,12,4,0
"benjamin, miller",6,63,10.5,0
"melissa, day",3,40,13.333333333333334,0
"stephan, weiss",4,32,8,0
"daniel, powell",6,57,9.5,0
"svetlana, belova",3,33,11,0
"jun ho, lee",7,97,13.857142857142858,0
"craig, foster",3,38,12.666666666666666,0
"jeong hyun, lee",3,69,23,0
"david, katz",4,43,10.75,0
"tim, brown",3,55,18.333333333333332,0
"natalya, ivanova",3,34,11.333333333333334,0
"dongwoo, kim",3,19,6.333333333333333,0
"praveen, k",3,24,8,0
"john, logan",4,54,13.5,0
"essam, ahmed",4,27,6.75,0
"sarah, hamilton",3,30,10,0
"craig, miller",5,38,7.6,0
"pedro, costa",9,173,19.22222222222222,0
"gregory, brown",5,321,64.2,0
"maria, oliveira",4,58,14.5,0
"prasenjit, ghosh",3,93,31,0
"timothy, smith",4,37,9.25,0
"alexander, white",6,58,9.666666666666666,0
"david, roy",3,119,39.666666666666664,0
"jose, castillo",3,170,56.666666666666664,0
"alexey, novikov",3,159,53,0
"stephen, davis",3,12,4,0
"kyle, miller",5,63,12.6,0
"martin, franz",3,55,18.333333333333332,0
"matthew, ford",4,53,13.25,0
"sampath, kumar",4,20,5,0
"daniel, jacobs",3,13,4.333333333333333,0
"edson, silva",3,123,41,0
"matthew, wright",8,292,36.5,0
"gustavo, dias",3,16,5.333333333333333,0
"saravanan, r",3,55,18.333333333333332,0
"benjamin, white",3,19,6.333333333333333,0
"varun, gupta",3,23,7.666666666666667,0
"eric, jones",6,30,5,0
"robert, vaughan",3,20,6.666666666666667,0
"hiroki, sato",5,154,30.8,0
"rebecca, howard",3,23,7.666666666666667,0
"mohit, agarwal",3,15,5,0
"sílvia, lopes",3,43,14.333333333333334,0
"jorge, alvarado",3,60,20,0
"robert, blum",4,70,17.5,0
"manju, sharma",3,30,10,0
"luke, henderson",3,178,59.333333333333336,0
"derek, baker",3,68,22.666666666666668,0
"daniel, diaz",3,55,18.333333333333332,0
"mahesh, kumar",6,226,37.666666666666664,0
"eleonora, russo",3,37,12.333333333333334,0
"elena, costa",3,39,13,0
"ana, lopes",12,170,14.166666666666666,0
"paulo, pires",5,131,26.2,0
"falk, hoffmann",3,150,50,0
"david, james",6,258,43,0
"ashraful, alam",3,28,9.333333333333334,0
"jae-hyun, kim",5,41,8.2,0
"ahmad, ali",7,47,6.714285714285714,0
"krzysztof, dudek",4,19,4.75,0
"andrew, thompson",11,90,8.181818181818182,0
"rachel, davies",3,14,4.666666666666667,0
"michael, lewis",8,127,15.875,0
"josé, meireles",3,42,14,0
"sara, pereira",4,57,14.25,0
"hugo, silva",7,75,10.714285714285714,0
"mark, graham",4,53,13.25,0
"sandra, alves",3,33,11,0
"brandon, russell",3,9,3,0
"daniel, sousa",4,28,7,0
"jae kwang, kim",3,41,13.666666666666666,0
"michael, hogan",4,27,6.75,0
"muhammad, yousaf",3,24,8,0
"benjamin, davis",6,70,11.666666666666666,0
"diego, lopez",3,70,23.333333333333332,0
"muhammad, hassan",6,57,9.5,0
"eduardo, silva",8,136,17,0
"muhammad, usman",33,502,15.212121212121213,0
"son, nguyen",9,66,7.333333333333333,0
"joão, teixeira",7,53,7.571428571428571,0
"markus, hoffmann",4,58,14.5,0
"sanjeev, singh",4,74,18.5,0
"giovanni, leone",3,99,33,0
"daniel, moreno",3,34,11.333333333333334,0
"ha, hoang",3,42,14,0
"jose, rodriguez",6,115,19.166666666666668,0
"gaurav, verma",3,72,24,0
"diego, ramirez",3,11,3.6666666666666665,0
"john, petersen",3,48,16,0
"rafael, cardoso",5,74,14.8,0
"antonio, andrade",3,63,21,0
"jiyeon, lee",4,42,10.5,0
"mikhail, sokolov",5,33,6.6,0
"emily, davis",3,12,4,0
"ahmed, saleh",8,80,10,0
"peter, knight",3,101,33.666666666666664,0
"martin, lang",3,55,18.333333333333332,0
"john, fitzgerald",3,63,21,0
"william, webb",3,19,6.333333333333333,0
"paulo, urbano",3,36,12,0
"olga, fedorova",3,162,54,0
"stephen, joseph",4,211,52.75,0
"andrew, briggs",3,227,75.66666666666667,0
"bruno, ferreira",13,144,11.076923076923077,0
"ivan, egorov",3,34,11.333333333333334,0
"paul, leonard",3,47,15.666666666666666,0
"elena, novikova",3,12,4,0
"seung-hyun, kim",4,120,30,0
"adam, thomas",4,43,10.75,0
"andrea, giordano",3,44,14.666666666666666,0
"joão, neves",6,93,15.5,0
"peter, anderson",6,148,24.666666666666668,0
"osama, amin",3,121,40.333333333333336,0
"joão, nunes",5,53,10.6,0
"adam, harvey",3,113,37.666666666666664,0
"sang hyun, lee",4,18,4.5,0
"david, olson",4,41,10.25,0
"kuldeep, singh",7,93,13.285714285714286,0
"mehmet, sahin",3,78,26,0
"isabel, soares",3,116,38.666666666666664,0
"ana, novo",3,15,5,0
"masaki, mori",3,125,41.666666666666664,0
"elena, smirnova",5,46,9.2,0
"susan, murphy",4,112,28,0
"philip, martin",4,47,11.75,0
"isabel, alvarez",3,105,35,0
"rui, martins",4,113,28.25,0
"daniel, levy",5,188,37.6,0
"lisa, smith",3,13,4.333333333333333,0
"jose, ramos",5,96,19.2,0
"simon, williams",7,191,27.285714285714285,0
"paula, martins",3,35,11.666666666666666,0
"elena, fedorova",6,73,12.166666666666666,0
"vy, nguyen",4,10,2.5,0
"emre, Ünal",3,31,10.333333333333334,0
"carlos, leal",3,23,7.666666666666667,0
"young il, kim",3,23,7.666666666666667,0
"sarah, morton",6,68,11.333333333333334,0
"olivier, barbier",3,97,32.333333333333336,0
"jesse, miller",3,19,6.333333333333333,0
"david, parker",9,152,16.88888888888889,0
"andrew, cole",3,30,10,0
"jason, alexander",3,75,25,0
"carlos, serra",3,16,5.333333333333333,0
"ali, ebrahimi",3,61,20.333333333333332,0
"robert, johnson",8,57,7.125,0
"maria, silva",8,266,33.25,0
"jessica, lee",6,33,5.5,0
"eduardo, castro",3,17,5.666666666666667,0
"anna, smirnova",4,12,3,0
"carolin, müller",3,15,5,0
"jeong hoon, lee",4,85,21.25,0
"guilherme, silva",6,35,5.833333333333333,0
"subin, lee",3,19,6.333333333333333,0
"jong min, lee",4,114,28.5,0
"matthew, keller",3,74,24.666666666666668,0
"abid, khan",8,152,19,0
"john, edwards",5,78,15.6,0
"marta, carvalho",3,13,4.333333333333333,0
"matthew, evans",9,154,17.11111111111111,0
"josé, lima",4,486,121.5,0
"lukas, graf",3,53,17.666666666666668,0
"sergey, ermakov",3,55,18.333333333333332,0
"sarah, mcdonald",4,25,6.25,0
"pedro, antunes",4,153,38.25,0
"takayuki, yamada",3,27,9,0
"jose, castro",3,46,15.333333333333334,0
"naoaki, saito",3,79,26.333333333333332,0
"yusuke, hara",4,87,21.75,0
"simon, white",5,84,16.8,0
"marina, moreira",3,10,3.3333333333333335,0
"kathryn, fowler",3,119,39.666666666666664,0
"irina, loginova",3,32,10.666666666666666,0
