"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0002-7052-1878",2626840730,"charles gillon","","charles gillon","charles gillon",""
"0000-0003-1205-3313",2333465649,"tony jun huang","","tony jun huang","tony jun huang","bei wang"
"0000-0002-9906-8034",2080877167,"josé aguilera","","josé aguilera","josé aguilera","rossana c. zepeda"
"0000-0003-0612-8219",2077137523,"sandro ridella","","sandro ridella","sandro ridella","rodolfo zunino"
"0000-0002-4458-3696",2015520890,"arsenia chorti","","arsenia chorti","arsenia chorti","ioannis kanaras"
"0000-0002-2021-9574",2132890252,"buyukkaramikli","","nasuh c. buyukkaramikli","n buyukkaramikli","m van agthoven"
"0000-0003-1471-1295",2056128773,"joern toedling","","joern toedling","joern toedling","silke sperling"
"0000-0001-8766-5192",2922404447,"fredy e. hoyos","","fredy e. hoyos","fredy e. hoyos velasco","oswaldo arenas-crespo"
"0000-0001-8700-6330",2043170716,"tomohisa ogawa","","tomohisa ogawa","tomohisa ogawa","yasuyuki shimohigashi"
"0000-0002-4400-771X",2109459951,"marco vignuzzi","","marco vignuzzi","marco vignuzzi","sylvie gerbaud"
"0000-0001-8678-5256",2554844606,"elżbieta skiba","","elżbieta skiba","elżbieta skiba","wojciech m. wolf"
"0000-0002-1616-1402",2091470633,"stephan kabelac","","stephan kabelac","stephan kabelac",""
"0000-0002-3617-5852",2739751258,"nagur cherukuru","","nagur cherukuru","nagur cherukuru","david blondeau-patissier"
"0000-0001-7972-5984",2103428836,"nicolas schwind","","nicolas schwind","nicolas schwind","jean-françois condotta"
"0000-0003-0358-4518",2156594365,"abasalt bodaghi","","abasalt bodaghi","abasalt bodaghi","kamel ariffin mohd atan"
"0000-0001-6807-4944",2049210524,"ignacio herraiz","","ignacio herraiz","ignacio herraiz garcía","rosario noguero meseguer"
"0000-0003-0132-5424",1984673132,"takahiko murata","","takahiko murata","takahiko murata","ken ichi nakamura"
"0000-0001-9012-5437",2545258430,"hafizur rahaman","","hafizur rahaman","hafizur rahaman","madhuchhanda brahma"
"0000-0003-0821-4030",2525714384,"damian krenczyk","","damian krenczyk","damian krenczyk","reggie davidrajuh"
"0000-0002-0443-0302",2137796933,"werner sieghart","","werner sieghart","werner sieghart","ivan marchionni"
"0000-0001-5851-3704",2806163267,"michele pisante","","michele pisante","michele pisante","veronica santarelli"
"0000-0002-4288-0195",2077938320,"ignacio moriyon","","ignacio moriyon","ignacio moriyon","primoz pristovsek"
"0000-0001-6188-0265",1944016602,"mehdi savaghebi","","mehdi savaghebi","mehdi savaghebi","iman lorzadeh"
"0000-0002-6732-2499",2010183312,"xiao-hong zhang","","xiao-hong zhang","xiao-hong zhang","jian-tao wang"
"0000-0001-7037-7936",2597567098,"frank mcdermott","","frank mcdermott","frank mcdermott","lucy cradden"
"0000-0003-4009-9984",2031882655,"angelo basteris","","angelo basteris","angelo basteris","irma sterpi"
"0000-0001-6271-7590",1874818535,"orlaith brennan","","orlaith brennan","orlaith brennan","d m o'gorman"
"0000-0002-1604-8223",2019406929,"hamidou tembine","","hamidou tembine","hamidou tembine","xin luo"
"0000-0002-8370-8877",2028205996,"joaquín hortal","","joaquín hortal","joaquín hortal","jorge m. lobo"
"0000-0002-0534-3198",2029343618,"karl balabanian","","karl balabanian","karl balabanian","olivier lortholary"
"0000-0003-0682-4126",2801403706,"renny indrawati","","renny indrawati","renny indrawati","shizuka matsubara"
"0000-0002-5579-9716",2186934261,"keisuke yoshida","","keisuke yoshida","keisuke yoshida","shunsuke ishii"
"0000-0002-2518-5190",2583392637,"muddu madakyaru","","muddu madakyaru","muddu madakyaru","fouzi harrou"
"0000-0001-7196-2870",2536987171,"bente jespersen","","bente jespersen","bente jespersen","per ovesen"
"0000-0001-9064-5790",2418287708,"robert holzmann","","robert holzmann","robert holzmann",""
"0000-0002-5533-4038",2052672164,"kimon andreas g","","kimon andreas g karatzas","kimon andreas g. karatzas","conor feehily"
"0000-0001-5783-2367",2081342815,"tongsheng zhang","","tongsheng zhang","tongsheng zhang","jiangxiong wei"
"0000-0001-6123-0836",2030312233,"emilia miszczyk","","emilia miszczyk","emilia miszczyk","jerzy zielinski"
"0000-0002-0125-7209",2002712048,"vicente andrés","","vicente andrés","vicente andrés","josé j. fuster"
"0000-0001-5081-3593",1490569465,"alfons weersink","","alfons weersink","alfons weersink","juan h. cabas"
"0000-0002-0576-5518",1971454022,"sylvie claeysen","","sylvie claeysen","sylvie claeysen","jeffrey l benovic"
"0000-0003-2944-5583",2103764664,"hiroaki dobashi","","hiroaki dobashi","hiroaki dobashi","katsuharu kittaka"
"0000-0001-5001-8899",2159592964,"stephen ritchie","","stephen ritchie","stephen ritchie","d lennon"
"0000-0003-1653-5248",2494914623,"raj kumar nandi","","raj kumar nandi","raj kumar nandi","k. c. majundar"
"0000-0002-4679-9191",1995925374,"alexandre palma","","alexandre palma","alexandre palma","murilo mariano vilaça"
"0000-0003-1935-9542",2076937414,"sergiy divinski","","sergiy divinski","sergiy divinski","jens ribbe"
"0000-0002-0312-168X",2415628236,"joze grdadolnik","","joze grdadolnik","joze grdadolnik","g pappalardo"
"0000-0001-9829-4366",1600983809,"györgy bázár","","györgy bázár","györgy bázár","aleksandar slavchev"
"0000-0002-7904-967X",2081850470,"margarita elorz","","margarita elorz","margarita elorz domezain","raquel chocarro eguaras"
"0000-0001-8910-9632",2901955657,"claudia rotondi","","claudia rotondi","claudia rotondi",""
"0000-0002-5705-3256",2394504281,"krzysztof cichy","","krzysztof cichy","krzysztof cichy","martin kalinowski"
"0000-0001-7625-462X",2621688720,"michael volgger","","michael volgger","michael volgger","h. pechlaner"
"0000-0001-6695-3128",2794355677,"mostafa baghani","","mostafa baghani","mostafa baghani","arash kargar-estahbanaty"
"0000-0002-8210-7076",2326349049,"hirofumi toyota","","hirofumi toyota","hirofumi toyota","kouichi nakamura"
"0000-0002-9052-0805",2344110667,"joaquin sevilla","","joaquin sevilla","joaquin sevilla","angel andueza"
"0000-0002-0618-8185",2321872593,"tom owen-hughes","","tom owen-hughes","tom owen-hughes","vijender singh"
"0000-0002-7449-6729",2048385892,"anuradha mishra","","anuradha mishra","anuradha mishra","swati daswal"
"0000-0002-1794-170X",2620541949,"myriam sahnoune","","myriam sahnoune","myriam sahnoune","imed kacem"
"0000-0003-2029-9102",2897669151,"kristina norman","","kristina norman","kristina norman","christian hensel"
"0000-0002-2742-1759",2169297944,"young chul youn","","young chul youn","young chul youn","chin sang chung"
"0000-0002-7915-6045",1970587622,"manfred gessler","","manfred gessler","manfred gessler","kameswaran surendran"
"0000-0002-0708-3481",2068459910,"g. aditya kumar","","g. aditya kumar","g. aditya kumar","amitabha chattopadhyay"
"0000-0002-2786-9342",1984951960,"jannike solsvik","","jannike solsvik","jannike solsvik","hugo a. jakobsen"
"0000-0002-4415-455X",2755796737,"shahram rabbani","","shahram rabbani","shahram rabbani","mohammad imani"
"0000-0002-4419-5220",2470238903,"johannes hunger","","johannes hunger","johannes hunger","mischa bonn"
"0000-0003-1174-7161",2089605129,"giancarlo gomes","","giancarlo gomes","giancarlo gomes","luciane dagostini"
"0000-0002-9774-9485",2777619021,"hiroshi kashida","","hiroshi kashida","hiroshi kashida","naoshi nishida"
"0000-0002-3954-5513",2078067260,"sebastian ahles","","sebastian ahles","sebastian ahles","hermann a. wegner"
"0000-0003-1147-1708",2773052751,"iris meerschman","","iris meerschman","iris meerschman","kristiane van lierde"
"0000-0002-9275-4242",2057567126,"maría chaparro","","maría chaparro","maría chaparro","amelia rodríguez-nogueiras"
"0000-0002-0451-8670",2033601469,"lawrence davies","","lawrence davies","lawrence davies","frank friedlos"
"0000-0003-0492-6241",2551467654,"rivera-caravaca","","jm rivera-caravaca","josé miguel rivera-caravaca","amaya garcía-fernández"
"0000-0001-9125-5372",2117958078,"cristell maneux","","cristell maneux","cristell maneux","pierre-yvan sulima"
"0000-0002-3649-4060",2490596853,"brian paltridge","","brian paltridge","brian paltridge","sue starfield"
"0000-0003-2611-0841",1999319994,"alexander stark","","alexander stark","alexander stark","robert b. russell"
"0000-0003-0280-7062",1977014177,"franco lucchini","","franco lucchini","franco lucchini","francesca rucci"
"0000-0003-1107-7583",1965383191,"fátima pereira","","fátima pereira","fátima pereira","ana mouraz"
"0000-0003-1068-5798",1978946803,"hsien-chin chiu","","hsien-chin chiu","hsien-chin chiu","che-kai lin"
"0000-0002-0536-903X",2130042039,"anita sellstedt","","anita sellstedt","anita sellstedt","kerstin huss-danell"
"0000-0001-9961-1212",2063466583,"federico grillo","","federico grillo","federico grillo","alexander macdowall"
"0000-0001-5571-7904",2908182931,"armen nersesyan","","armen nersesyan","armen nersesyan",""
"0000-0002-1365-9256",2290535694,"hasan yesilagac","","hasan yesilagac","hasan yesilagac","betul akbuga ozel"
"0000-0002-0765-8556",2243477443,"marilena vivona","","marilena vivona","marilena vivona","filippo giannazzo"
"0000-0001-7399-4745",194082861,"ainhoa berciano","","ainhoa berciano","ainhoa berciano","daniel díaz-pernil"
"0000-0003-0752-0538",1993545228,"mireia coscolla","","mireia coscolla","mireia coscolla","sonia borrell"
"0000-0001-6285-0308",2017623168,"philippe colson","","philippe colson","philippe colson","yvon berland"
"0000-0002-7424-7757",2733493726,"angelo maiorino","","angelo maiorino","angelo maiorino","adriana greco"
"0000-0003-2983-0414",2172234024,"percy a. knolle","","percy a. knolle","percy a. knolle","dirk wohlleber"
"0000-0002-1079-5471",1997223459,"despina papoudi","","despina papoudi","despina papoudi","zoe argyropoulou"
"0000-0002-0757-6948",2518032609,"saras henderson","","saras henderson","saras henderson","jennifer cartmel"
"0000-0003-2951-9466",1977964827,"julien hanoteau","","julien hanoteau","julien hanoteau","virginie vial"
"0000-0001-5882-5011",2757961094,"ilenia rossetti","","ilenia rossetti","ilenia rossetti","matteo compagnoni"
"0000-0002-3775-6245",2345187635,"thomas bernauer","","thomas bernauer","thomas bernauer","brilé anderson"
"0000-0003-0122-173X",2569769054,"narendra singh ","","narendra singh  yadav","narendra singh yadav","asif khan"
"0000-0002-6591-0537",2108276153,"debabrata nandi","","debabrata nandi","debabrata nandi","arjun maity"
"0000-0002-1253-139X",2088531970,"aly mousaad aly","","aly mousaad aly","aly mousaad aly",""
"0000-0003-2673-0901",2063678371,"mirka hintsanen","","mirka hintsanen","mirka hintsanen","liisa keltikangas-järvinen"
"0000-0003-2061-9372",1992044324,"tsuyoshi ochiai","","tsuyoshi ochiai","tsuyoshi ochiai","akira fujishima"
"0000-0002-3036-3908",2792510157,"nicolas granger","","nicolas granger","nicolas granger","nick d jeffery"
"0000-0003-4032-5769",2135298969,"tommy andersson","","tommy andersson","tommy andersson","takaomi c. saido"
"0000-0002-0723-7815",1993668119,"vladimir mrljak","","vladimir mrljak","vladimir mrljak","s. lauzi"
"0000-0002-8917-0318",2132128245,"pedro j. campos","","pedro j. campos","pedro j. campos","miguel a. rodríguez"
"0000-0001-6185-434X",1820161503,"nikolay marchuk","","nikolay marchuk","nikolay marchuk",""
"0000-0003-2342-2030",2020142002,"heike schroeder","","heike schroeder","heike schroeder",""
"0000-0002-2445-2955",1992691483,"katsuhiko ariga","","katsuhiko ariga","katsuhiko ariga","yasuhiro shirai"
"0000-0002-8368-8546",2075049284,"mayumi ishihara","","mayumi ishihara","mayumi ishihara","maria panico"
"0000-0002-6329-3264",2920928178,"alex kootsookos","","alex kootsookos","alex kootsookos","firoz alam"
"0000-0003-1833-9777",2159576752,"rick richardson","","rick richardson","rick richardson","lisa zadro"
"0000-0003-3144-7289",1204104540,"torres-bejarano","","franklin torres-bejarano","franklin m. torres-bejarano","r. cantero rodelo"
"0000-0002-5011-604X",2173956801,"marietjie frick","","marietjie frick","marietjie frick","frank bullock"
"0000-0001-9854-154X",2565625626,"krzysztof labus","","krzysztof labus","krzysztof labus","katarzyna suchodolska"
"0000-0002-9431-3301",2605032856,"hiroshi sakaida","","hiroshi sakaida","hiroshi sakaida","sawako masuda"
"0000-0003-4083-6059",2337476500,"pauli wrigstedt","","pauli wrigstedt","pauli wrigstedt","jari kavakka"
"0000-0001-5212-2913",2781596142,"piotr jedziniak","","piotr jedziniak","piotr jedziniak","katarzyna pietruszka"
"0000-0001-6339-5087",1900054469,"dilip venugopal","","dilip venugopal","p. dilip venugopal","santoshgouda v. patil"
"0000-0002-1826-2565",1972815553,"nicola caporaso","","nicola caporaso","nicola caporaso","raffaele sacchi"
"0000-0003-1760-2000",2051347516,"contreras-bulnes","","rosalía contreras-bulnes","rosalia contreras-bulnes","toshio kubodera-ito"
"0000-0002-6606-6315",1913314773,"jayashree sahana","","jayashree sahana","jayashree sahana","ganna aleshcheva"
"0000-0001-5881-1461",2134941170,"marc le romancer","","marc le romancer","marc le romancer","christine rousseau"
"0000-0002-5990-494X",2602271880,"stefanie steiger","","stefanie steiger","stefanie steiger","hans‐joachim anders"
"0000-0002-0650-8134",795539342,"halina kaczmarek","","halina kaczmarek","halina kaczmarek","mieczysław banach"
"0000-0002-1756-9215",2513286489,"zofia mockałło","","zofia mockałło","zofia mockałło",""
"0000-0002-3033-0073",2409422779,"emin murat akbas","","emin murat akbas","emin murat akbas","levent demirtas"
"0000-0001-5328-7672",2626500363,"subramaniyaswamy","","subramaniyaswamy ","v. subramaniyaswamy","r. logesh"
"0000-0002-9899-858X",2096455503,"margaret kelaher","","margaret kelaher","margaret kelaher","robert wilson"
"0000-0002-0583-2514",2404278963,"piotr sobolewski","","piotr sobolewski","piotr sobolewski","carlos toledano"
"0000-0002-4045-7254",2033990767,"tatiana andreeva","","tatiana andreeva","tatiana andreeva","irina a. ikhilchik"
"0000-0002-1203-5521",2153822462,"tatsuya sugawara","","tatsuya sugawara","tatsuya sugawara","takashi hirata"
"0000-0001-6803-1928",1964833029,"tania martellini","","tania martellini","tania martellini","alessandra cincinelli"
"0000-0001-7150-3180",1943944325,"toshihiro aoyama","","toshihiro aoyama","toshihiro aoyama","satoshi yamagoe"
"0000-0001-5558-606X",2902383695,"lemuel preciados","","lemuel preciados","lemuel preciados","rhena jane soria"
"0000-0002-7377-1258",2497169605,"angelo perkusich","","angelo perkusich","angelo perkusich","leandro dias da silva"
"0000-0002-8247-129X",2471395181,"krzhizhanovskaya","","valeria krzhizhanovskaya","valeria v. krzhizhanovskaya","wendy d. fisher"
"0000-0002-4970-2252",2161673710,"russell schwartz","","russell schwartz","russell schwartz","sushil beriwal"
"0000-0001-8783-2974",1969990934,"alessio albanese","","alessio albanese","alessio albanese","paola sebastiani"
"0000-0001-5272-1027",2079113807,"william sjostrom","","william sjostrom","william sjostrom",""
"0000-0001-8977-7032",2885261123,"alejandro madrid","","alejandro madrid","alejandro madrid","ingrid ramirez"
"0000-0001-7334-9869",2090785373,"olga sosnovtseva","","olga sosnovtseva","olga sosnovtseva","d. e. postnov"
"0000-0003-2563-4977",1897873069,"estrada-reynolds","","victoria estrada-reynolds","victoria c. estrada-reynolds","narina nuñez"
"0000-0001-7524-2467",2767248993,"matthew siedhoff","","matthew siedhoff","matthew siedhoff","kumari a. hobbs"
"0000-0001-7004-631X",2790023388,"kenneth szulczyk","","kenneth szulczyk","kenneth szulczyk","abdul basyith"
"0000-0001-8456-0774",2883872246,"larysa zasiekina","","larysa zasiekina","larysa zasiekina",""
"0000-0003-2880-3801",2007489357,"kazuaki mawatari","","kazuaki mawatari","kazuaki mawatari","yoshimi takahashi"
"0000-0002-8867-918X",2076291841,"hari singh nalwa","","hari singh nalwa","hari singh nalwa","padma vasudevan"
"0000-0002-5584-7968",2168828934,"henri van luenen","","henri van luenen","henri van luenen","paul-andré genest"
"0000-0003-0704-6979",2801552426,"michele gottardi","","michele gottardi","michele gottardi","antonella rigo"
"0000-0002-0856-7381",2116898441,"josephine herman","","josephine herman","josephine herman","shanthi n. ameratunga"
"0000-0001-8563-9193",2017279202,"javier a. cabeza","","javier a. cabeza","javier a. cabeza","victor riera"
"0000-0002-5694-0689",2140734622,"ruzinoor che mat","","ruzinoor che mat","ruzinoor che mat","ahmad rodzi mahmud"
"0000-0001-7653-5755",2910202158,"frank xuyan wang","","frank xuyan wang","frank xuyan wang",""
"0000-0003-1631-1674",2146532908,"judith chervenak","","judith chervenak","judith chervenak","ana monteagudo"
"0000-0001-6477-1419",1484898251,"robert delbourgo","","robert delbourgo","robert delbourgo","d.a. akyeampong"
"0000-0001-8299-7649",2536949284,"roberta galletti","","roberta galletti","roberta galletti","gwyneth c. ingram"
"0000-0003-1520-7373",2034109146,"tiziana pascucci","","tiziana pascucci","tiziana pascucci","simona cabib"
"0000-0003-4613-6117",2519892262,"yasuaki ishikawa","","yasuaki ishikawa","yasuaki ishikawa","shinya kumagai"
"0000-0002-2594-0264",2098021744,"antoine allanore","","antoine allanore","antoine allanore","james paramore"
"0000-0003-2351-8403",2325514634,"timur baygildiev","","timur baygildiev","timur baygildiev","igor rodin"
"0000-0002-6773-7643",2114568475,"clare dyer-smith","","clare dyer-smith","clare dyer-smith","frederic laquai"
"0000-0002-7478-4296",2054634787,"emmanuel doelsch","","emmanuel doelsch","emmanuel doelsch","daniel borschneck"
"0000-0002-9014-2525",1968191239,"j. leigh leasure","","j. leigh leasure","j. leigh leasure","yuen sum lau"
"0000-0002-0226-8911",2157639087,"roberto ceccuzzi","","roberto ceccuzzi","roberto ceccuzzi","marco raneri"
"0000-0001-7204-7025",2143014585,"sandra passchier","","sandra passchier","sandra passchier",""
"0000-0001-6479-5808",2112834389,"nicolas fortané","","nicolas fortané","nicolas fortané","didier calavas"
"0000-0003-0381-765X",1988593741,"nicola panocchia","","nicola panocchia","nicola panocchia","stefania giungi"
"0000-0003-4473-1107",2149467831,"vladimir kovalev","","vladimir kovalev","vladimir kovalev","elvira shokova"
"0000-0003-2730-5165",2003900483,"isabelle vachier","","isabelle vachier","isabelle vachier","delphine gras"
"0000-0002-5879-6262",2807797265,"márcio ferreira","","márcio ferreira","márcio ferreira","constança providência"
"0000-0002-9210-3175",2003406214,"maria del carmen","","maria del carmen segovia garcia","maria del carmen segovia","rafael pérez-ocón"
"0000-0001-5981-7830",2043329515,"evangelos kapros","","evangelos kapros","evangelos kapros","simon mcginnes"
"0000-0003-2537-655X",2136109751,"david a. lathrop","","david a. lathrop","david a. lathrop","michael korth"
"0000-0002-4459-8409",2560648602,"cameron crandall","","cameron crandall","cameron crandall","danielle albright"
"0000-0002-0264-0891",2609153088,"marina cavazzana","","marina cavazzana","marina cavazzana-calvo","evelina mazzolari"
"0000-0003-3071-7187",2472535357,"frederick foulds","","frederick foulds","frederick foulds","abdullah alsharekh"
"0000-0002-0894-8627",1999638688,"matteo lambrughi","","matteo lambrughi","matteo lambrughi","paolo tortora"
"0000-0002-9772-419X",2893126362,"floris goerlandt","","floris goerlandt","floris goerlandt","fang li"
"0000-0002-3361-8443",2771396669,"hitoshi miyakawa","","hitoshi miyakawa","hitoshi miyakawa","shinichi miyagawa"
"0000-0002-4007-1124",2149416527,"dittaya wanvarie","","dittaya wanvarie","dittaya wanvarie","hiroya takamura"
"0000-0003-3617-7636",2059735932,"adel ben mnaouer","","adel ben mnaouer","adel ben mnaouer","farid touati"
"0000-0002-4858-6616",2581618165,"vincenzo aurilia","","vincenzo aurilia","vincenzo aurilia","roberto sorrentino"
"0000-0002-5379-4153",2486189619,"m. ziyan sheriff","","m. ziyan sheriff","m. ziyan sheriff","mohamed n. nounou"
"0000-0003-3566-0749",2800144113,"katsuhiko shiomi","","katsuhiko shiomi","katsuhiko shiomi","hitoshi kawakatsu"
"0000-0001-8859-4998",2038642677,"yoshiaki kikkawa","","yoshiaki kikkawa","yoshiaki kikkawa","hiromichi yonekawa"
"0000-0002-2840-108X",2752709082,"charlotte rowley","","charlotte rowley","charlotte rowley","simon r. leather"
"0000-0002-5720-1482",2017913726,"jean louis morel","","jean louis morel","jean louis morel","tanegmart redjala"
"0000-0001-6529-4458",2015516331,"tetsuya nakagawa","","tetsuya nakagawa","tetsuya nakagawa","tsuyoshi kawai"
"0000-0003-1341-984X",2082951579,"alberto barbaresi","","alberto barbaresi","alberto barbaresi","roberto bruno"
"0000-0001-6730-6352",2544756027,"aneta tomaszewska","","aneta tomaszewska","aneta tomaszewska","barbara piekarska"
"0000-0002-9426-5397",2102065200,"alexander strobel","","alexander strobel","alexander strobel","monika fleischhauer"
"0000-0001-7455-8873",2909760467,"masayoshi hayashi","","masayoshi hayashi","masayoshi hayashi",""
"0000-0003-4927-3969",2550484699,"zdenko lončarić","","zdenko lončarić","zdenko lončarić","zvonko antunović"
"0000-0002-6272-8983",2196034877,"marcello migliore","","marcello migliore","marcello migliore","marco maria aiello"
"0000-0002-6767-6174",2114976038,"sebastian lindner","","sebastian lindner","sebastian lindner",""
"0000-0003-3133-8699",2169721017,"wolfgang weninger","","wolfgang weninger","wolfgang weninger","amaya i. wolf"
"0000-0002-1989-656X",2573213480,"masahiro kashiura","","masahiro kashiura","masahiro kashiura","yukihiro kitamura"
"0000-0002-8705-0005",1529601077,"takefumi kitazawa","","takefumi kitazawa","takefumi kitazawa","shigeru fujita"
"0000-0003-1614-2639",1968819489,"abdulkadir sengur","","abdulkadir sengur","abdulkadir sengur","burak sengoz"
"0000-0001-7096-6669",2605901732,"william r. penuel","","william r. penuel","william r. penuel","caitlin farrell"
"0000-0002-9407-6158",1865524649,"ryuta nishikomori","","ryuta nishikomori","ryuta nishikomori","tatsutoshi nakahata"
"0000-0002-3250-3177",2743576957,"benjamin maasoumy","","benjamin maasoumy","benjamin maasoumy","ed g. marins"
"0000-0003-1021-5657",1982605627,"yasemin gökpinar","","yasemin gökpinar","yasemin gökpinar",""
"0000-0001-9564-9651",2802259823,"troeira henriques","","sonia troeira henriques","sónia troeira henriques","christina i. schroeder"
"0000-0002-8230-8492",2553217982,"piotr kozarzewski","","piotr kozarzewski","piotr kozarzewski","agnieszka kałamajska"
"0000-0002-3947-9915",2531205202,"thomas richardson","","thomas richardson","thomas richardson","michael schulz"
"0000-0002-3509-0232",2072993779,"jan felix drexler","","jan felix drexler","jan felix drexler","renato santos de lima"
"0000-0002-4508-838X",983696487,"christelle dupouy","","christelle dupouy","christelle dupouy","annabelle biscans"
"0000-0002-8491-367X",2782102934,"yoshito nakashima","","yoshito nakashima","yoshito nakashima","junko komatsubara"
"0000-0002-1575-5073",1497142123,"jacek misiurewicz","","jacek misiurewicz","jacek misiurewicz","marcin kamil baczyk"
"0000-0001-8146-6213",2117244935,"francesco amigoni","","francesco amigoni","francesco amigoni","simone gasparini"
"0000-0001-7150-3316",2097117569,"andrea loewendorf","","andrea loewendorf","andrea loewendorf","daniel kahn"
"0000-0001-7449-1613",401970286,"helmut hillebrand","","helmut hillebrand","helmut hillebrand","antonia liess"
"0000-0003-3382-7939",2095469984,"silvana andreescu","","silvana andreescu","silvana andreescu","mallikarjunarao ganesana"
"0000-0003-3839-6816",1964559229,"ramachandra reddy","","ramachandra reddy gudheti","g. ramachandra reddy","g. k. rajini"
"0000-0003-4462-5865",2498543885,"natascia vedovato","","natascia vedovato","natascia vedovato","rachel mulvaney"
"0000-0001-8422-4674",1993132260,"tetsutaro hattori","","tetsutaro hattori","tetsutaro hattori","sotaro miyano"
"0000-0002-8743-0462",2566218372,"paul a. kirschner","","paul a. kirschner","paul a. kirschner",""
"0000-0002-5327-5433",2432240265,"emanuela ferrarin","","emanuela ferrarin","emanuela ferrarin","marialuisa antonini"
"0000-0002-4298-5886",2087654110,"takayuki yanagida","","takayuki yanagida","takayuki yanagida","yutaka fujimoto"
"0000-0002-0058-6406",2082163370,"massimiliano arca","","massimiliano arca","massimiliano arca","anca silvestru"
"0000-0001-7881-4934",2782956419,"m. denise dearing","","m. denise dearing","m. denise dearing","katharina schramm"
"0000-0003-4972-9866",2079596451,"michael boettcher","","michael boettcher","michael boettcher","ilias kanellos-becker"
"0000-0002-7046-405X",2790192350,"anurag srivastava","","anurag srivastava","anurag srivastava","boddepalli santhibhushan"
"0000-0002-2254-1583",2756303896,"marianna la rocca","","marianna la rocca","marianna la rocca","sabina tangaro"
"0000-0002-4646-4199",2125475249,"sergio d. paredes","","sergio d. paredes","sergio d. paredes","russel j. reiter"
"0000-0002-5676-6203",2115941947,"anders björklund","","anders björklund","anders björklund","patrik brundin"
"0000-0001-7975-4443",2313409613,"shamsiah abdullah","","shamsiah abdullah","shamsiah abdullah","asmah awal"
"0000-0001-5258-5328",1481676583,"giuseppe visaggio","","giuseppe visaggio","giuseppe visaggio","maria teresa baldassarre"
"0000-0003-2845-1244",2105774588,"chetan limbachiya","","chetan limbachiya","chetan limbachiya","mayuri barot"
"0000-0001-9610-6501",1989404524,"jo anne schneider","","jo anne schneider","jo anne schneider",""
"0000-0001-6152-6039",1996800582,"daniel lizarralde","","daniel lizarralde","daniel lizarralde","jeff s. seewald"
"0000-0003-2459-9700",2069359878,"céline verheggen","","céline verheggen","céline verheggen","chen wang"
"0000-0003-4422-3006",2024482682,"hidekazu sueyoshi","","hidekazu sueyoshi","hidekazu sueyoshi","soichiro sameshima"
"0000-0003-4228-3910",1946507720,"neila trifi-farah","","neila trifi-farah","neila trifi-farah","imen fadhlaoui"
"0000-0003-4410-9975",2071319239,"tereza nekovarova","","tereza nekovarova","tereza nekovarova","jan bures"
"0000-0003-2090-0260",2796637592,"vincenzo spagnolo","","vincenzo spagnolo","vincenzo spagnolo","paolo boscato"
"0000-0003-1569-5960",2782521784,"giuseppe sabatino","","giuseppe sabatino","giuseppe sabatino","patrizia giordano"
"0000-0001-8194-3577",2751501356,"masaaki taniguchi","","masaaki taniguchi","masaaki taniguchi","genki tanaka"
"0000-0003-2658-7113",2051563191,"christian laurent","","christian laurent","christian laurent","marjorie monleau"
"0000-0003-3764-5550",2057975276,"raphaël comminal","","raphaël comminal","raphaël comminal","jesper henri hattel"
"0000-0001-9551-9718",2098168390,"juan ignacio deza","","juan ignacio deza","juan ignacio deza","cristina masoller"
"0000-0002-3022-502X",1885766934,"chiara pontremoli","","chiara pontremoli","chiara pontremoli","jacopo vertemara"
"0000-0003-3618-756X",1978134362,"mathias christina","","mathias christina","mathias christina","floriant bellvert"
"0000-0002-3300-6332",2607325419,"seyed javad mowla","","seyed javad mowla","seyed javad mowla","mohammad pakzad"
"0000-0002-7884-599X",1847108959,"cynthia a. graham","","cynthia a. graham","cynthia a. graham","robin r. milhausen"
"0000-0002-7478-1087",2094847655,"paweł maćkowiak","","paweł maćkowiak","paweł maćkowiak","hanna kaciuba-uściłko"
"0000-0001-8622-2883",2086071590,"michael schmittel","","michael schmittel","michael schmittel","soumen k. samanta"
"0000-0003-2043-9320",2094256042,"christian gabriel","","christian gabriel","christian gabriel","doris broda"
"0000-0001-6739-6247",2086084551,"raphaël van laer","","raphaël van laer","raphaël van laer","dries van thourhout"
"0000-0003-1380-5214",2094283941,"madalina tudorache","","madalina tudorache","madalina tudorache","simona coman"
"0000-0002-3417-0388",1965590433,"emanuela formaggio","","emanuela formaggio","emanuela formaggio","daniele de massari"
"0000-0002-3728-2270",2134818606,"arnfinn sundsfjord","","arnfinn sundsfjord","arnfinn sundsfjord","knut Øymar"
"0000-0002-1668-5177",2037493300,"alexander zimprich","","alexander zimprich","alexander zimprich","gerrit machetanz"
"0000-0003-3587-8748",2761040324,"giovanna carnovale","","giovanna carnovale","giovanna carnovale","gastón andrés garcía"
"0000-0002-3835-3333",2123033581,"michael alifrangis","","michael alifrangis","michael alifrangis","chris drakeley"
"0000-0002-4844-8723",2345980598,"andri dian nugraha","","andri dian nugraha","andri dian nugraha","sri widiyantoro"
"0000-0003-1704-773X",2021080573,"alessandro de luca","","alessandro de luca","alessandro de luca","luca q. zamboni"
"0000-0002-6276-2276",2913643062,"toshihiko matsuura","","toshihiko matsuura","toshihiko matsuura","tatsuya harada"
